ENSEMBL_GeneID	C_24_Tol	T_24_Tol
Zm00001eb325270	5950	4931
Zm00001eb140360	4712	4489
Zm00001eb119140	5637	4123
Zm00001eb354170	5814	5173
Zm00001eb269470	5779	5135
Zm00001eb257200	3818	4776
Zm00001eb341220	5831	3932
Zm00001eb333100	4697	4485
Zm00001eb085500	5521	4706
Zm00001eb326850	2239	2804
Zm00001eb091780	5644	4765
Zm00001eb219820	6404	6718
Zm00001eb256740	8834	8202
Zm00001eb316920	6046	4215
Zm00001eb207840	6018	5163
Zm00001eb023270	5857	5407
Zm00001eb053260	4807	4865
Zm00001eb057400	5131	3912
Zm00001eb324930	4318	4749
Zm00001eb432990	4356	4220
Zm00001eb371250	5902	5306
Zm00001eb258950	4835	4547
Zm00001eb070860	4815	3791
Zm00001eb319670	14474	6024
Zm00001eb036130	6939	3542
Zm00001eb322690	5940	2917
Zm00001eb280640	5732	2547
Zm00001eb240090	6693	5785
Zm00001eb200880	4856	5275
Zm00001eb100180	5157	4783
Zm00001eb397570	4815	4183
Zm00001eb428570	4838	6709
Zm00001eb153340	7216	4099
Zm00001eb162430	3831	2988
Zm00001eb359330	5554	6328
Zm00001eb417620	3245	2327
Zm00001eb214870	9277	5039
Zm00001eb193040	7054	5163
Zm00001eb083180	8083	7840
Zm00001eb390790	6181	4292
Zm00001eb128130	4712	5721
Zm00001eb298350	5776	3442
Zm00001eb366700	3597	2861
Zm00001eb258890	5437	3273
Zm00001eb196650	4769	4209
Zm00001eb192310	5573	4851
Zm00001eb331470	5003	4973
Zm00001eb218560	3819	2788
Zm00001eb056940	5568	3230
Zm00001eb406450	4815	4178
Zm00001eb345550	4522	4245
Zm00001eb387030	5789	4009
Zm00001eb369250	5372	5089
Zm00001eb098580	5496	4615
Zm00001eb273380	13348	4989
Zm00001eb016990	6029	5565
Zm00001eb271480	3382	3605
Zm00001eb228570	4675	3743
Zm00001eb005550	5657	3578
Zm00001eb266490	3987	3298
Zm00001eb115750	4630	3659
Zm00001eb376670	4540	4374
Zm00001eb128040	4489	4818
Zm00001eb359780	6128	4722
Zm00001eb401720	3701	4209
Zm00001eb244650	5484	4847
Zm00001eb033650	6039	3133
Zm00001eb288420	5665	3666
Zm00001eb076170	4945	4458
Zm00001eb303720	4611	4623
Zm00001eb282820	5726	3805
Zm00001eb082160	4085	4815
Zm00001eb202200	6093	4175
Zm00001eb003440	4244	6762
Zm00001eb061800	4654	4635
Zm00001eb158030	5000	3163
Zm00001eb119630	5819	5278
Zm00001eb324700	2048	1511
Zm00001eb280650	4707	3720
Zm00001eb131900	4920	4166
Zm00001eb376640	4652	5429
Zm00001eb291340	4799	4490
Zm00001eb010560	5051	2967
Zm00001eb285360	2845	2505
Zm00001eb103260	4529	3109
Zm00001eb358050	4766	4461
Zm00001eb018980	4783	4885
Zm00001eb280130	5538	4792
Zm00001eb107590	4250	4451
Zm00001eb110750	5927	3983
Zm00001eb317450	6440	5090
Zm00001eb084760	3902	3316
Zm00001eb240130	4871	4741
Zm00001eb389310	4321	5018
Zm00001eb322290	4034	3739
Zm00001eb098510	6080	5764
Zm00001eb308540	3907	5277
Zm00001eb264630	5525	3887
Zm00001eb310830	5105	5158
Zm00001eb079330	4978	4156
Zm00001eb012860	4606	4489
Zm00001eb327530	4824	4276
Zm00001eb169620	5368	3805
Zm00001eb238900	4576	5293
Zm00001eb378360	5725	3832
Zm00001eb012610	4595	4568
Zm00001eb166450	6594	1670
Zm00001eb281730	4915	3557
Zm00001eb395270	6253	3903
Zm00001eb307270	1778	1456
Zm00001eb040740	4941	4818
Zm00001eb281130	5628	4037
Zm00001eb380150	4791	3546
Zm00001eb097180	5207	5783
Zm00001eb232290	5174	3946
Zm00001eb333010	4351	4403
Zm00001eb175200	4657	4400
Zm00001eb126080	4598	3912
Zm00001eb311560	5806	3006
Zm00001eb357140	4693	3868
Zm00001eb375490	6376	5161
Zm00001eb001460	6513	4404
Zm00001eb382690	5546	4467
Zm00001eb094730	4612	4433
Zm00001eb015660	6219	4189
Zm00001eb201250	5044	3580
Zm00001eb113600	4137	5267
Zm00001eb050060	4833	5068
Zm00001eb387780	6759	4396
Zm00001eb294370	5450	3911
Zm00001eb295070	4287	3475
Zm00001eb135550	3108	2300
Zm00001eb154710	6323	5447
Zm00001eb232220	4529	4227
Zm00001eb084590	6424	4291
Zm00001eb351700	5967	3654
Zm00001eb313730	7160	5422
Zm00001eb031900	6102	4252
Zm00001eb053320	4028	4207
Zm00001eb224050	4430	3966
Zm00001eb103760	3705	2881
Zm00001eb398420	5225	4136
Zm00001eb329090	5189	5139
Zm00001eb356710	4051	3963
Zm00001eb257640	4844	3994
Zm00001eb361080	4515	5230
Zm00001eb034830	1778	1246
Zm00001eb255960	4882	2999
Zm00001eb346940	5435	4197
Zm00001eb231430	3420	3567
Zm00001eb320890	6788	2650
Zm00001eb292680	7233	4745
Zm00001eb175670	4914	3612
Zm00001eb095510	4903	4809
Zm00001eb056550	3357	2789
Zm00001eb023450	4372	4380
Zm00001eb109030	4495	3915
Zm00001eb213750	4169	4338
Zm00001eb159730	4334	4085
Zm00001eb239530	4428	4029
Zm00001eb269730	2400	3127
Zm00001eb119130	6620	3476
Zm00001eb207540	5596	3472
Zm00001eb296700	5186	4896
Zm00001eb146710	3450	3281
Zm00001eb273670	5468	4890
Zm00001eb351380	5011	2653
Zm00001eb071110	8033	5863
Zm00001eb140390	5203	3580
Zm00001eb351630	4903	5599
Zm00001eb010300	4695	5619
Zm00001eb195200	2678	2695
Zm00001eb097690	5111	4397
Zm00001eb162090	4693	2443
Zm00001eb370910	4533	3815
Zm00001eb221500	3809	4045
Zm00001eb410510	5000	3677
Zm00001eb411050	4779	5043
Zm00001eb036790	4455	5894
Zm00001eb039380	5622	6207
Zm00001eb119450	6330	5384
Zm00001eb207780	4586	5629
Zm00001eb250190	5674	5793
Zm00001eb102400	4284	4669
Zm00001eb283950	5445	5445
Zm00001eb422190	6070	4189
Zm00001eb295750	3766	2095
Zm00001eb096920	4274	4051
Zm00001eb157650	3998	3757
Zm00001eb365690	8044	2201
Zm00001eb217950	5110	4880
Zm00001eb068040	4792	5029
Zm00001eb187430	5107	5757
Zm00001eb421290	4176	4044
Zm00001eb247660	4551	4867
Zm00001eb278500	5322	4812
Zm00001eb002640	5042	5059
Zm00001eb433330	2941	2688
Zm00001eb228790	3908	3435
Zm00001eb242050	3702	4327
Zm00001eb253890	3135	3579
Zm00001eb287830	3953	1440
Zm00001eb250610	4088	3383
Zm00001eb001400	3730	3697
Zm00001eb002960	3318	3945
Zm00001eb137500	2819	1378
Zm00001eb319680	4628	3362
Zm00001eb267900	4263	4635
Zm00001eb028940	3889	4486
Zm00001eb410170	5402	3885
Zm00001eb144600	4390	4869
Zm00001eb260600	4223	3593
Zm00001eb008400	5206	5189
Zm00001eb233140	4628	4306
Zm00001eb295320	4968	4238
Zm00001eb139140	3033	3397
Zm00001eb305750	4321	4219
Zm00001eb387010	4964	5247
Zm00001eb257930	4578	4190
Zm00001eb055460	3233	3790
Zm00001eb398410	6987	3982
Zm00001eb233090	4923	3371
Zm00001eb259300	4519	4507
Zm00001eb092070	5791	3531
Zm00001eb313000	5256	4354
Zm00001eb418170	4053	4112
Zm00001eb185300	3972	2038
Zm00001eb330190	4603	4017
Zm00001eb018300	3659	4940
Zm00001eb127690	3826	5439
Zm00001eb422980	4260	4365
Zm00001eb289700	4683	3630
Zm00001eb399190	5035	3279
Zm00001eb189300	4397	1482
Zm00001eb348240	3609	3142
Zm00001eb033060	5178	5260
Zm00001eb154060	5403	2430
Zm00001eb394600	3020	5398
Zm00001eb089020	3941	3627
Zm00001eb070280	5359	3573
Zm00001eb224950	5734	3515
Zm00001eb335870	5046	4764
Zm00001eb161310	4197	4550
Zm00001eb356170	3616	2313
Zm00001eb212300	4531	4376
Zm00001eb185250	8544	3153
Zm00001eb084160	5249	5441
Zm00001eb013520	2297	1715
Zm00001eb313720	5413	3501
Zm00001eb317090	4529	2742
Zm00001eb304260	3591	1268
Zm00001eb157900	5727	3276
Zm00001eb322650	5200	4831
Zm00001eb431060	3947	4032
Zm00001eb070430	3571	1581
Zm00001eb229930	5661	3653
Zm00001eb306800	3711	3716
Zm00001eb152050	5697	3042
Zm00001eb355740	1398	1866
Zm00001eb213630	4791	4608
Zm00001eb272310	4706	4030
Zm00001eb421360	5511	4195
Zm00001eb206800	2705	6264
Zm00001eb150730	3295	2878
Zm00001eb025040	4032	4733
Zm00001eb366080	4679	3997
Zm00001eb322040	3835	4334
Zm00001eb044910	5776	4146
Zm00001eb152700	3355	3124
Zm00001eb344760	3319	2852
Zm00001eb015440	4526	3822
Zm00001eb060470	2905	2225
Zm00001eb136630	4047	4126
Zm00001eb319710	4144	2946
Zm00001eb317720	4000	3933
Zm00001eb173560	4773	4943
Zm00001eb165420	4205	3266
Zm00001eb395250	4445	4529
Zm00001eb172450	5869	3381
Zm00001eb285290	6201	4453
Zm00001eb202980	5072	3581
Zm00001eb251700	5675	3640
Zm00001eb226490	3308	3266
Zm00001eb376980	5084	4378
Zm00001eb166150	4110	3579
Zm00001eb042830	4991	4804
Zm00001eb316410	6778	3678
Zm00001eb096900	1669	1139
Zm00001eb003830	4968	3151
Zm00001eb117000	3719	3387
Zm00001eb060130	4222	2732
Zm00001eb321330	3562	4283
Zm00001eb333780	7737	6873
Zm00001eb065750	4853	4069
Zm00001eb357940	4444	3826
Zm00001eb122470	5828	3752
Zm00001eb011670	4190	3244
Zm00001eb273650	4989	4705
Zm00001eb395120	3881	3030
Zm00001eb135520	4265	4432
Zm00001eb419400	4101	2787
Zm00001eb398680	5128	4239
Zm00001eb106360	4467	3678
Zm00001eb119790	5676	5067
Zm00001eb268750	3964	3817
Zm00001eb137170	4395	4165
Zm00001eb144500	5106	4664
Zm00001eb309210	4622	3233
Zm00001eb210660	6609	3788
Zm00001eb287860	4213	3526
Zm00001eb054480	3520	3098
Zm00001eb093640	3902	3257
Zm00001eb376600	3737	2975
Zm00001eb198460	4048	4466
Zm00001eb160200	3549	2318
Zm00001eb406340	4861	2186
Zm00001eb434320	3232	2964
Zm00001eb258660	4450	4162
Zm00001eb003350	4460	4409
Zm00001eb220790	4141	4016
Zm00001eb294430	3275	2780
Zm00001eb362490	4966	4455
Zm00001eb273640	4633	4307
Zm00001eb208570	4472	2810
Zm00001eb178140	4573	4509
Zm00001eb285140	5066	3700
Zm00001eb333240	4203	4135
Zm00001eb009810	4865	2574
Zm00001eb021090	5495	2456
Zm00001eb297640	4762	3475
Zm00001eb161040	4574	3986
Zm00001eb379660	5099	3120
Zm00001eb110300	4042	3441
Zm00001eb243140	3848	4095
Zm00001eb097300	3807	3746
Zm00001eb039560	2476	2920
Zm00001eb188660	4193	4075
Zm00001eb017130	4807	3449
Zm00001eb433310	3590	3395
Zm00001eb180260	4623	3435
Zm00001eb252510	4084	4716
Zm00001eb271440	2086	1798
Zm00001eb097100	3315	2745
Zm00001eb422350	4377	3324
Zm00001eb374300	5216	4350
Zm00001eb371740	3871	3987
Zm00001eb332530	3636	3039
Zm00001eb242380	2889	3113
Zm00001eb119690	5333	3133
Zm00001eb293810	4134	3747
Zm00001eb347680	4747	3764
Zm00001eb061310	4144	3347
Zm00001eb066670	3548	3245
Zm00001eb129080	3647	2714
Zm00001eb266800	4295	3571
Zm00001eb072000	4228	4643
Zm00001eb107110	4482	4416
Zm00001eb160490	4382	3024
Zm00001eb404080	4536	3194
Zm00001eb109830	4601	3298
Zm00001eb208310	5725	4876
Zm00001eb071300	4838	4015
Zm00001eb003550	4607	2649
Zm00001eb378280	5806	818
Zm00001eb240160	2814	2678
Zm00001eb303540	4644	3484
Zm00001eb156150	3399	1134
Zm00001eb004170	2986	3085
Zm00001eb268830	2341	2053
Zm00001eb284840	5347	2751
Zm00001eb162830	3496	5087
Zm00001eb027820	3320	3373
Zm00001eb326230	4096	4364
Zm00001eb214990	4742	4401
Zm00001eb005660	4270	4177
Zm00001eb015910	4239	3404
Zm00001eb052540	4509	2155
Zm00001eb181160	4163	3684
Zm00001eb329590	3678	2985
Zm00001eb337800	4396	5054
Zm00001eb247810	2304	2511
Zm00001eb069280	3827	4527
Zm00001eb294130	3921	4373
Zm00001eb155580	4223	4195
Zm00001eb297070	4301	4109
Zm00001eb041930	4437	3353
Zm00001eb237240	2636	2499
Zm00001eb268360	8974	4244
Zm00001eb410730	6015	2559
Zm00001eb246150	4712	4055
Zm00001eb002320	4159	3594
Zm00001eb337010	3544	3147
Zm00001eb058110	1777	4846
Zm00001eb430730	3384	4052
Zm00001eb354230	3470	3339
Zm00001eb414460	3530	5116
Zm00001eb170690	5539	3529
Zm00001eb119990	5249	3050
Zm00001eb351020	4929	2180
Zm00001eb140890	3602	2929
Zm00001eb353660	4343	4089
Zm00001eb243530	3782	2493
Zm00001eb392050	3654	3892
Zm00001eb112360	3356	4101
Zm00001eb432170	2499	3214
Zm00001eb054990	3540	4886
Zm00001eb206400	2594	5241
Zm00001eb395180	4385	3539
Zm00001eb008440	3172	2429
Zm00001eb383120	4303	4267
Zm00001eb088410	5927	2432
Zm00001eb389350	4411	2466
Zm00001eb136620	3951	4960
Zm00001eb127680	6486	2876
Zm00001eb115370	3667	3020
Zm00001eb217560	1479	1769
Zm00001eb039620	3973	3692
Zm00001eb365660	3820	2974
Zm00001eb318400	4203	4085
Zm00001eb242100	3831	4528
Zm00001eb173710	3385	2611
Zm00001eb347850	1532	973
Zm00001eb316960	5058	3688
Zm00001eb286470	5109	3491
Zm00001eb400270	3968	3212
Zm00001eb146890	3785	3043
Zm00001eb409530	3350	3673
Zm00001eb073240	3920	3894
Zm00001eb192900	3763	3371
Zm00001eb337600	736	2793
Zm00001eb349110	3484	3503
Zm00001eb339200	4116	3415
Zm00001eb245640	3895	3889
Zm00001eb175860	2912	1236
Zm00001eb296560	4478	4737
Zm00001eb387800	3925	3672
Zm00001eb300120	4069	2806
Zm00001eb064580	5133	4401
Zm00001eb283980	4321	4087
Zm00001eb019230	4594	4447
Zm00001eb204600	5151	4405
Zm00001eb108510	2986	2759
Zm00001eb402710	3148	4432
Zm00001eb018850	2624	4888
Zm00001eb151640	4387	3494
Zm00001eb224450	4425	4885
Zm00001eb036940	3270	3346
Zm00001eb269400	3925	2824
Zm00001eb333670	4750	3349
Zm00001eb054210	4258	3533
Zm00001eb361220	3679	3077
Zm00001eb084890	4781	3531
Zm00001eb015290	4008	3565
Zm00001eb370370	4674	3120
Zm00001eb285840	4384	3092
Zm00001eb257670	2884	2372
Zm00001eb299230	4136	4265
Zm00001eb043730	4685	3723
Zm00001eb141120	3171	1349
Zm00001eb404270	4769	3794
Zm00001eb089590	4116	2367
Zm00001eb278480	4230	3174
Zm00001eb240810	3507	3052
Zm00001eb090230	11293	4861
Zm00001eb010230	4342	3103
Zm00001eb378740	4304	3780
Zm00001eb134330	4272	3004
Zm00001eb289490	3000	2885
Zm00001eb378020	3411	2548
Zm00001eb060520	4548	2784
Zm00001eb195860	4497	3486
Zm00001eb297280	4787	3236
Zm00001eb131990	4607	3007
Zm00001eb322620	3612	3227
Zm00001eb317680	3692	3626
Zm00001eb195060	4794	4052
Zm00001eb204950	3734	4164
Zm00001eb018350	4520	3920
Zm00001eb176350	3228	4027
Zm00001eb095080	4431	4301
Zm00001eb410350	2860	2142
Zm00001eb209740	4595	3859
Zm00001eb227940	3497	2765
Zm00001eb217390	4426	6715
Zm00001eb054910	4481	2858
Zm00001eb151720	3499	3706
Zm00001eb123830	5650	2630
Zm00001eb186320	3786	3792
Zm00001eb404860	3146	2774
Zm00001eb413300	11106	4964
Zm00001eb085130	3410	3546
Zm00001eb299970	5169	2504
Zm00001eb301890	4153	2492
Zm00001eb012300	4137	3646
Zm00001eb395970	2667	4226
Zm00001eb191710	2950	3489
Zm00001eb063610	6011	3845
Zm00001eb188550	4600	2980
Zm00001eb205290	3937	3868
Zm00001eb426610	3851	4445
Zm00001eb432420	3779	2964
Zm00001eb043000	5745	1856
Zm00001eb328590	4260	3021
Zm00001eb006350	4799	2434
Zm00001eb085730	4719	4114
Zm00001eb162930	5305	4185
Zm00001eb304310	3707	3531
Zm00001eb012470	3950	1095
Zm00001eb053630	3124	2672
Zm00001eb404400	3138	2068
Zm00001eb155250	4051	2762
Zm00001eb406880	3378	2241
Zm00001eb104540	5693	2940
Zm00001eb368920	3927	3214
Zm00001eb404730	3341	3246
Zm00001eb345610	3612	3504
Zm00001eb021020	3990	2964
Zm00001eb387290	3648	3356
Zm00001eb301420	2633	3138
Zm00001eb320870	5886	2874
Zm00001eb037350	2452	1670
Zm00001eb356910	215	10499
Zm00001eb358560	3470	2732
Zm00001eb374110	3414	3401
Zm00001eb167740	4861	2824
Zm00001eb378930	8126	3375
Zm00001eb302830	4256	3348
Zm00001eb101480	3313	3229
Zm00001eb141010	3556	3827
Zm00001eb369510	3552	3862
Zm00001eb253090	3794	3234
Zm00001eb017600	2941	2173
Zm00001eb004550	5013	1995
Zm00001eb380080	4170	3989
Zm00001eb176310	3672	3645
Zm00001eb390450	3489	3430
Zm00001eb420740	4142	3893
Zm00001eb176070	4914	3528
Zm00001eb074430	3863	2733
Zm00001eb053220	3910	2752
Zm00001eb179190	3662	3367
Zm00001eb347660	3073	3032
Zm00001eb070310	4302	1811
Zm00001eb343950	7477	5374
Zm00001eb155830	3962	3605
Zm00001eb362870	3542	2998
Zm00001eb064570	3740	3267
Zm00001eb163860	3799	4078
Zm00001eb387090	3591	3092
Zm00001eb074350	2539	2838
Zm00001eb206230	5549	1759
Zm00001eb434170	3004	2696
Zm00001eb019260	4237	2888
Zm00001eb394640	5577	4841
Zm00001eb025130	3785	4054
Zm00001eb381630	4548	3597
Zm00001eb187040	4953	4978
Zm00001eb401690	4031	4129
Zm00001eb294120	3838	3466
Zm00001eb231460	2845	3115
Zm00001eb229270	3659	3628
Zm00001eb232530	4536	4151
Zm00001eb288290	3183	2787
Zm00001eb067410	3362	2464
Zm00001eb060010	4254	3378
Zm00001eb064310	4127	4055
Zm00001eb102500	3453	3201
Zm00001eb209100	3015	3726
Zm00001eb078640	4578	2778
Zm00001eb056910	2659	2953
Zm00001eb066230	3746	3024
Zm00001eb202860	3005	3555
Zm00001eb256970	2992	1769
Zm00001eb241240	4479	3431
Zm00001eb065890	3545	2794
Zm00001eb282320	2995	2923
Zm00001eb351420	3455	3474
Zm00001eb147780	4209	4789
Zm00001eb196280	4292	3557
Zm00001eb036970	1198	4466
Zm00001eb368020	4891	3411
Zm00001eb317910	3694	3504
Zm00001eb000490	5686	4035
Zm00001eb325420	3417	3800
Zm00001eb357340	4203	2093
Zm00001eb051220	3795	3398
Zm00001eb016670	4005	4021
Zm00001eb186300	3624	1416
Zm00001eb018900	2758	1300
Zm00001eb109370	4384	5218
Zm00001eb325880	3334	3151
Zm00001eb235620	3841	3897
Zm00001eb224740	2153	1877
Zm00001eb255590	4596	3247
Zm00001eb058700	3514	3678
Zm00001eb424410	2776	2425
Zm00001eb299670	4211	3586
Zm00001eb095240	4055	4088
Zm00001eb125360	5371	3587
Zm00001eb278540	4586	3734
Zm00001eb370100	3964	3539
Zm00001eb296990	4383	3326
Zm00001eb058330	3667	4093
Zm00001eb192860	3770	3200
Zm00001eb356940	3542	2998
Zm00001eb104290	3911	4033
Zm00001eb304890	3149	2272
Zm00001eb428010	4273	2347
Zm00001eb216400	3807	2634
Zm00001eb286730	5204	3585
Zm00001eb251180	3902	3178
Zm00001eb252790	4222	3412
Zm00001eb233790	4571	3785
Zm00001eb255690	4695	4108
Zm00001eb162210	2160	2643
Zm00001eb283640	4639	3749
Zm00001eb251910	3683	2534
Zm00001eb068780	4416	3433
Zm00001eb036640	3388	2686
Zm00001eb225700	4259	2684
Zm00001eb067550	3543	3305
Zm00001eb214660	3438	3715
Zm00001eb024560	3577	3229
Zm00001eb430680	4555	3948
Zm00001eb007090	4181	3547
Zm00001eb208140	4419	3470
Zm00001eb210930	4460	4192
Zm00001eb026810	3517	3846
Zm00001eb009900	3107	3193
Zm00001eb153100	4134	2732
Zm00001eb298480	5671	2139
Zm00001eb002220	3131	3309
Zm00001eb035730	2863	3823
Zm00001eb116160	885	358
Zm00001eb125980	4723	1162
Zm00001eb135570	3706	1960
Zm00001eb332580	4172	4170
Zm00001eb043470	3537	3574
Zm00001eb098450	3294	3328
Zm00001eb070360	3948	3387
Zm00001eb394920	4145	3476
Zm00001eb303200	4422	3445
Zm00001eb179000	4542	3055
Zm00001eb321580	3917	4161
Zm00001eb272930	3734	3635
Zm00001eb347200	3432	3294
Zm00001eb008340	3371	2760
Zm00001eb306000	6157	4401
Zm00001eb162410	2894	2853
Zm00001eb119330	3500	3884
Zm00001eb265240	3316	4327
Zm00001eb269950	1225	770
Zm00001eb061760	3981	3137
Zm00001eb106630	2934	2591
Zm00001eb125130	3183	3511
Zm00001eb312170	1551	1873
Zm00001eb209910	4830	3183
Zm00001eb135050	3890	3766
Zm00001eb387070	3191	3269
Zm00001eb280910	3110	2939
Zm00001eb162400	3897	5517
Zm00001eb294110	4599	4424
Zm00001eb095330	4031	3161
Zm00001eb268610	3633	3703
Zm00001eb129820	2809	2113
Zm00001eb434590	2707	1752
Zm00001eb167720	4726	3793
Zm00001eb027760	3188	3430
Zm00001eb430100	4014	2932
Zm00001eb416090	3503	1385
Zm00001eb016970	4856	3668
Zm00001eb236650	3496	3507
Zm00001eb318820	3639	3656
Zm00001eb149460	5855	601
Zm00001eb205190	3855	3149
Zm00001eb395850	2497	1858
Zm00001eb029010	3268	2589
Zm00001eb300680	3981	3336
Zm00001eb336390	3079	2333
Zm00001eb169770	3833	2940
Zm00001eb172290	4304	1843
Zm00001eb151920	3953	2951
Zm00001eb210680	3068	3298
Zm00001eb189030	4190	3490
Zm00001eb224410	3292	3423
Zm00001eb370090	4109	3012
Zm00001eb374080	3476	2615
Zm00001eb128620	4497	1863
Zm00001eb296000	5699	4321
Zm00001eb379270	4607	3963
Zm00001eb129330	2265	3688
Zm00001eb285830	2538	3454
Zm00001eb295950	4556	3839
Zm00001eb054830	3713	2968
Zm00001eb241000	3774	3277
Zm00001eb345420	3690	3553
Zm00001eb154690	5113	4661
Zm00001eb411430	424	1068
Zm00001eb240720	3901	2215
Zm00001eb431850	3069	3484
Zm00001eb253990	4007	3009
Zm00001eb327290	3823	3529
Zm00001eb203690	3814	2979
Zm00001eb103030	5003	3246
Zm00001eb063300	5502	4532
Zm00001eb358170	3012	2397
Zm00001eb362330	3004	2383
Zm00001eb233020	5511	3783
Zm00001eb185030	3287	3112
Zm00001eb122720	3906	3183
Zm00001eb321550	2744	2970
Zm00001eb112950	3793	2498
Zm00001eb159420	4093	3175
Zm00001eb046580	4005	2923
Zm00001eb112040	2568	1321
Zm00001eb158100	4044	1458
Zm00001eb046840	3145	2344
Zm00001eb132890	4329	3682
Zm00001eb253700	4126	2671
Zm00001eb351100	3523	3512
Zm00001eb061570	3462	3173
Zm00001eb333160	3874	4095
Zm00001eb235810	3506	1916
Zm00001eb220020	4339	2951
Zm00001eb050880	3095	2133
Zm00001eb145950	4423	1904
Zm00001eb212550	3793	3370
Zm00001eb335350	3597	2851
Zm00001eb407840	3279	3038
Zm00001eb235330	3534	769
Zm00001eb411520	49	67
Zm00001eb035750	3978	2838
Zm00001eb144910	2127	2390
Zm00001eb161290	4843	3363
Zm00001eb077900	3110	2591
Zm00001eb317180	3198	2727
Zm00001eb063130	3719	3545
Zm00001eb392120	3873	3740
Zm00001eb071480	3207	3538
Zm00001eb347340	3837	4039
Zm00001eb173730	3621	3430
Zm00001eb286220	3450	3076
Zm00001eb338300	4093	3415
Zm00001eb012600	2613	4346
Zm00001eb420250	3506	3597
Zm00001eb045870	3762	3089
Zm00001eb131280	3727	3599
Zm00001eb246550	4065	3283
Zm00001eb281960	3765	3289
Zm00001eb170930	3912	2919
Zm00001eb259450	3836	3264
Zm00001eb368180	4068	2286
Zm00001eb002590	2703	2104
Zm00001eb215110	3936	3470
Zm00001eb158840	3074	2736
Zm00001eb195710	6154	4548
Zm00001eb265760	3847	3447
Zm00001eb146880	3487	4165
Zm00001eb392330	3974	3446
Zm00001eb073810	3884	3322
Zm00001eb413160	3002	2605
Zm00001eb129380	3212	2955
Zm00001eb334960	2758	3247
Zm00001eb272650	4219	2886
Zm00001eb169310	2662	2841
Zm00001eb083380	5592	2746
Zm00001eb105000	2847	2516
Zm00001eb102380	3453	3522
Zm00001eb126360	4040	2904
Zm00001eb201180	2709	536
Zm00001eb360030	2578	1887
Zm00001eb109290	3671	3435
Zm00001eb327780	2576	2460
